NABP,NPI,PROVIDER NAME,ADDRESS,ADDRESS LINE 2,CITY,STATE,POSTAL_ZIP,PHONE,COUNTY,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract)
3331650,1316981046,OGDEN PHARMACY,1071 OGDEN AVE,,BRONX,NY,10452,516-938-1601,BRONX,40.834967,-73.928388,1,rooftop,1071,Ogden Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,19300,4002,4,3.60E+14,36005019300
3322916,1457341166,URBAN CHEMISTS INC,1073 SOUTHERN BLVD,,BRONX,NY,10459,646-523-2198,BRONX,40.825271,-73.89213,1,rooftop,1073,Southern Blvd,,,Bronx,NY,10459,US,City of New York,2021,36,36005,New York,3651000,12701,2000,2,3.60E+14,36005012701
3318652,1558471300,RITE AID PHARMACY 04267,1091 OGDEN AVENUE,,BRONX,NY,104524601,717-975-5937,BRONX,40.835455,-73.928114,1,rooftop,1091,Ogden Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,19300,4002,4,3.60E+14,36005019300
5817412,1194183715,MONTEFIORE COMMUNITY PHARMACY @ CHAM,111 E 210TH ST,,BRONX,NY,104672401,718-484-5160,BRONX,40.879864,-73.879895,1,rooftop,111,E 210th St,,,Bronx,NY,10467,US,City of New York,2021,36,36005,New York,3651000,42100,1000,1,3.60E+14,36005042100
3310810,1427185057,MONTEFIORE COMMUNITY PHARMACY @ MOSES,111 E 210TH ST,,BRONX,NY,10467,718-920-4934,BRONX,40.879864,-73.879895,1,rooftop,111,E 210th St,,,Bronx,NY,10467,US,City of New York,2021,36,36005,New York,3651000,42100,1000,1,3.60E+14,36005042100
3322497,1639101470,RECETAS PHARMACY,112 E 183 ST,,BRONX,NY,104531238,718-733-9330,BRONX,40.857819,-73.901418,1,rooftop,112,E 183rd St,,,Bronx,NY,10453,US,City of New York,2021,36,36005,New York,3651000,23704,2000,2,3.60E+14,36005023704
3336763,1184796468,REAL PHARMACY,113 W KINGSBRIDGE RD,STE 16,BRONX,NY,10468,718-432-3180,BRONX,40.868602,-73.901657,1,rooftop,113,W Kingsbridge Rd,,,Bronx,NY,10468,US,City of New York,2021,36,36005,New York,3651000,26701,1002,1,3.60E+14,36005026701
3363265,1396070561,STAR HILL PHARMACY,115-A FEATHERBED LN,,BRONX,NY,10452,718-466-1790,BRONX,40.846264,-73.918918,1,rooftop,115,Featherbed Ln,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,21502,3002,3,3.60E+14,36005021502
5814517,1740658426,167ST PHARMACY,1150 WEBSTER AVE,,BRONX,NY,104565205,718-975-0142,BRONX,40.830276,-73.910534,1,rooftop,1150,Webster Ave,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,14300,1001,1,3.60E+14,36005014300
3363859,1477882538,CIRCLE PHARMACY CORP,116 HUGH J GRANT CIR,,BRONX,NY,104725065,718-823-6666,BRONX,40.83251,-73.861064,1,rooftop,116,Hugh J Grant Cir,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,7200,3004,3,3.60E+14,36005007200
5830597,1114551256,MORRIS PARK PHARMACY INC,1160 E TREMONT AVE,,BRONX,NY,104602452,631-458-7258,BRONX,40.839731,-73.87524,1,rooftop,1160,E Tremont Ave,,,Bronx,NY,10460,US,City of New York,2021,36,36005,New York,3651000,6000,1001,1,3.60E+14,36005006000
3318981,1548370398,RITE AID PHARMACY 03980,1179 EAST 233RD STREET,,BRONX,NY,104663318,717-975-5937,BRONX,40.889067,-73.843269,1,rooftop,1179,E 233rd St,,,Bronx,NY,10466,US,City of New York,2021,36,36005,New York,3651000,42600,1003,1,3.60E+14,36005042600
5807954,1851634950,PINEBROOK PHARMACY,1183 JEROME AVE,,BRONX,NY,10452,718-992-8182,BRONX,40.835788,-73.923166,1,rooftop,1183,Jerome Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,19900,1000,1,3.60E+14,36005019900
5828768,1457910663,WHITE PLAINS PHARMACY,1207 WHITE PLAINS RD,,BRONX,NY,104724900,718-409-1338,BRONX,40.830706,-73.86192,1,rooftop,1207,White Plains Rd,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,7200,2000,2,3.60E+14,36005007200
5821574,1336652015,LIFE STAR PHARMACY,1215 JEROME AVE,,BRONX,NY,104523301,917-660-2468,BRONX,40.836202,-73.922591,1,rooftop,1215,Jerome Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,19900,1000,1,3.60E+14,36005019900
3320354,1588657688,J & N PHARMACY,1220 MORRIS AVE,,BRONX,NY,10456,718-293-2233,BRONX,40.833409,-73.913761,1,rooftop,1220,Morris Ave,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,17500,4002,4,3.60E+14,36005017500
3325378,1003824608,MORRISANIA NEIGHBORHOOD FAMILY CARE CENTER,1225 GERARD AVE,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,BRONX,NY,10452,718-960-2766,BRONX,40.836018,-73.920078,1,rooftop,1225,Gerard Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,19700,2001,2,3.60E+14,36005019700
5807079,1487907697,V & K PHARMACY,1227 OGDEN AVE,,BRONX,NY,10452,718-293-8777,BRONX,40.838431,-73.926397,1,rooftop,1227,Ogden Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,19900,4000,4,3.60E+14,36005019900
5800075,1831416536,FIRST HEALTH PHARMACY,1229 FRANKLIN AVE,,BRONX,NY,104563515,347-597-7999,BRONX,40.830668,-73.90331,1,rooftop,1229,Franklin Ave,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,14900,3002,3,3.60E+14,36005014900
3357452,1598935876,HIGHBRIDGE PHARMACY,1230 OGDEN AVE,,BRONX,NY,10452,718-681-3000,BRONX,40.838393,-73.9261,1,rooftop,1230,Ogden Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,19900,6001,6,3.60E+14,36005019900
5816701,1114375748,METCARE  RX,1250 WATERS PL,TOWER II,BRONX,NY,104612720,718-975-7774,BRONX,40.852264,-73.839372,1,rooftop,1250,Waters Pl,,,Bronx,NY,10461,US,City of New York,2021,36,36005,New York,3651000,28400,1003,1,3.60E+14,36005028400
3306291,1851489959,MASON RX INC,1255 CASTLE HILL AVE,,BRONX,NY,10462,718-860-0210,BRONX,40.833203,-73.85154,1,rooftop,1255,Castle Hill Ave,,,Bronx,NY,10462,US,City of New York,2021,36,36005,New York,3651000,9200,3001,3,3.60E+14,36005009200
5803285,1346521762,MEDI CENTER PHARMACY,1262 BOSTON RD,,BRONX,NY,104563602,347-699-6006,BRONX,40.830574,-73.900856,1,rooftop,1262,Boston Rd,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,15100,3003,3,3.60E+14,36005015100
3342273,1417031543,BOSTON ROAD PHARMACY,1272 BOSTON RD,,BRONX,NY,10456,718-991-4000,BRONX,40.830948,-73.900343,1,rooftop,1272,Boston Rd,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,15100,3003,3,3.60E+14,36005015100
3359672,1104861541,BRONXCARE HEALTH SYSTEM,1276 FULTON AVE,6TH FLOOR,BRONX,NY,10456,718-579-7006,BRONX,40.831649,-73.903533,1,rooftop,1276,Fulton Ave,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,14900,3002,3,3.60E+14,36005014900
5825370,1518456623,SOUTHERN PHARMACY INC.,1301 SOUTHERN BLVD,,BRONX,NY,104591504,347-918-9300,BRONX,40.830912,-73.891833,1,rooftop,1301,Southern Blvd,,,Bronx,NY,10459,US,City of New York,2021,36,36005,New York,3651000,12300,1001,1,3.60E+14,36005012300
3355206,1497946669,BRONX PHARMACY,1320 METROPOLITAN AVE,,BRONX,NY,104627971,718-466-5500,BRONX,40.834916,-73.860889,1,range_interpolation,1320,Metropolitan Ave,,,Bronx,NY,10462,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36005,New York,3651000,21200,4001,4,3.60E+14,36005021200
5827867,1821554080,GREEN PHARMACY,133 DREISER LOOP,,BRONX,NY,104752704,347-899-8199,BRONX,40.87647,-73.828695,1,rooftop,133,Dreiser Loop,,,Bronx,NY,10475,US,City of New York,2021,36,36005,New York,3651000,46207,2000,2,3.60E+14,36005046207
5802699,1912292848,MEDSTOP PHARMACY & SURGICAL SUPPLIES,1330 JEROME AVE,,BRONX,NY,104523316,718-552-2278,BRONX,40.838808,-73.918475,1,rooftop,1330,Jerome Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,22101,3000,3,3.60E+14,36005022101
5810987,1710303821,GRANT PHARMACY,1340 EDWARD L GRANT HIGHWAY,,BRONX,NY,10452,718-588-3304,BRONX,40.840394,-73.921225,1,rooftop,1340,Edward L Grant Hwy,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,21302,1000,1,3.60E+14,36005021302
5803362,1871891325,SCHEER DRUGS,1343 E GUNHILL RD,,BRONX,NY,10469,718-655-5558,BRONX,40.870926,-73.846763,1,rooftop,1343,E Gun Hill Rd,,,Bronx,NY,10469,US,City of New York,2021,36,36005,New York,3651000,36400,1005,1,3.60E+14,36005036400
5805087,1780953489,STV CHEMISTS,1363 WEBSTER AVE,,BRONX,NY,10456,718-992-1992,BRONX,40.83568,-73.907931,1,rooftop,1363,Webster Ave,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,17702,2001,2,3.60E+14,36005017702
3358252,1477712503,WALGREENS #11172,1371 METROPOLITAN AVE,,BRONX,NY,104627403,217-709-2351,BRONX,40.835152,-73.86132,1,rooftop,1371,Metropolitan Ave,,,Bronx,NY,10462,US,City of New York,2021,36,36005,New York,3651000,21602,4002,4,3.60E+14,36005021602
5827158,1023585536,ROSA PHARMACY AND SURGICAL SUPPLY,14 E MOUNT EDEN AVE,,BRONX,NY,10452,718-299-1000,BRONX,40.844083,-73.914387,1,rooftop,14,E MT Eden Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,20900,2000,2,3.60E+14,36005020900
3373812,1679587679,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,NYC-HEALTH & HOSP CORP. C/O PHARMACY-BLDG 1 BN24,BRONX,NY,104611002,718-918-4550,BRONX,40.857099,-73.847446,1,rooftop,1400,Pelham Pkwy S,,,Bronx,NY,10461,US,City of New York,2021,36,36005,New York,3651000,29600,2002,2,3.60E+14,36005029600
5812272,1326445339,STV CHEMISTS 2,1401 BRONX RIVER AVE,,BRONX,NY,104721001,718-991-0391,BRONX,40.834198,-73.879676,1,rooftop,1401,Bronx River Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,5600,3002,3,3.60E+14,36005005600
3386605,1992792121,FIRO PHARMACY & SURGICALS,1418 WYTHE PL,,BRONX,NY,104526904,718-590-4242,BRONX,40.840038,-73.914388,1,rooftop,1418,Wythe Pl,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,22300,4002,4,3.60E+14,36005022300
3358997,1851543045,BRIGHT AID PHARMACY,142 EAST 170TH STREET,,BRONX,NY,10452,718-293-0040,BRONX,40.838929,-73.914792,1,rooftop,142,E 170th St,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,22102,1001,1,3.60E+14,36005022102
3318424,1366453912,ADEE PHARMACY,1427 E GUN HILL RD,,BRONX,NY,104693012,718-379-1954,BRONX,40.869611,-73.844228,1,rooftop,1427,E Gun Hill Rd,,,Bronx,NY,10469,US,City of New York,2021,36,36005,New York,3651000,35800,7005,7,3.60E+14,36005035800
5829683,1154965317,LIVEWELL PHARMACY,1432 E GUN HILL RD,,BRONX,NY,104693061,347-843-8562,BRONX,40.869423,-73.844625,1,rooftop,1432,E Gun Hill Rd,,,Bronx,NY,10469,US,City of New York,2021,36,36005,New York,3651000,36000,1001,1,3.60E+14,36005036000
5801584,1205145562,RX MASTERS INC.,1437 WEBSTER AVE,,BRONX,NY,104561831,718-293-0800,BRONX,40.837313,-73.90698,1,rooftop,1437,Webster Ave,,,Bronx,NY,10456,US,City of New York,2021,36,36005,New York,3651000,17702,2001,2,3.60E+14,36005017702
3353175,1790824456,PARKCHESTER FAMILY PHRM AND SURG INC,1445 UNIONPORT RD,,BRONX,NY,10462,347-851-2688,BRONX,40.835318,-73.855387,1,rooftop,1445,Unionport Rd,,,Bronx,NY,10462,US,City of New York,2021,36,36005,New York,3651000,22200,3003,3,3.60E+14,36005022200
3302178,1952475477,LEROY PHARMACY,1448 METROPOLITAN AVE,,BRONX,NY,10462,718-823-4344,BRONX,40.836292,-73.860744,1,rooftop,1448,Metropolitan Ave,,,Bronx,NY,10462,US,City of New York,2021,36,36005,New York,3651000,21200,1002,1,3.60E+14,36005021200
5814973,1881064616,KINGSBRIDGE PHARMACY,145 W KINGSBRIDGE RD,,BRONX,NY,104683914,718-708-8665,BRONX,40.869429,-73.903291,1,rooftop,145,W Kingsbridge Rd,,,Bronx,NY,10468,US,City of New York,2021,36,36005,New York,3651000,26701,2000,2,3.60E+14,36005026701
3303170,1396820593,PELHAM PARKWAY PHARMACY,1469 BEACH AVE,,BRONX,NY,104603630,718-409-0908,BRONX,40.837038,-73.867304,1,rooftop,1469,Beach Ave,,,Bronx,NY,10460,US,City of New York,2021,36,36005,New York,3651000,21800,3003,3,3.60E+14,36005021800
5808653,1689915902,SAS PHARMACY,1481 LELAND AVE,,BRONX,NY,104603901,718-823-5330,BRONX,40.837654,-73.864644,1,rooftop,1481,Leland Ave,,,Bronx,NY,10460,US,City of New York,2021,36,36005,New York,3651000,21601,2002,2,3.60E+14,36005021601
5818490,1225571243,EXPRESS CARE PHARMACY,15 E TREMONT AVE,,BRONX,NY,10453,718-618-7525,BRONX,40.851571,-73.908566,1,rooftop,15,E Tremont Ave,,,Bronx,NY,10453,US,City of New York,2021,36,36005,New York,3651000,24100,1000,1,3.60E+14,36005024100
5805645,1932455730,LIFE INFUSIONS CORP,1500 ASTOR AVE FL 2B,STE 2B,BRONX,NY,104695900,347-533-6000,BRONX,40.859602,-73.842589,1,rooftop,1500,Astor Ave,Fl,2B,Bronx,NY,10469,US,City of New York,2021,36,36005,New York,3651000,31200,2004,2,3.60E+14,36005031200
3305263,1134213549,OVAL DRUG,1500 METROPOLITAN AVE,,BRONX,NY,104626801,718-823-0688,BRONX,40.83913,-73.858679,1,rooftop,1500,Metropolitan Ave,,,Bronx,NY,10462,US,City of New York,2021,36,36005,New York,3651000,21002,7000,7,3.60E+14,36005021002
3372757,1083640411,MOSCOSO PHARMACY,151 E 170TH ST,,BRONX,NY,104527014,718-293-5832,BRONX,40.839343,-73.914865,1,rooftop,151,E 170th St,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,22300,4002,4,3.60E+14,36005022300
3364724,1396068623,METCARE RX,1515 BLONDELL AVE,,BRONX,NY,10461,718-239-9808,BRONX,40.845719,-73.845414,1,rooftop,1515,Blondell Ave,,,Bronx,NY,10461,US,City of New York,2021,36,36005,New York,3651000,20000,3003,3,3.60E+14,36005020000
3312004,1205934833,SOLS PHARMACY,1515 SOUTHERN BLVD,,BRONX,NY,10460,201-899-8131,BRONX,40.833213,-73.890619,1,rooftop,1515,Southern Blvd,,,Bronx,NY,10460,US,City of New York,2021,36,36005,New York,3651000,15500,2005,2,3.60E+14,36005015500
3312410,1912016452,RITE AID PHARMACY 04258,1516-1518 WESTCHESTER AVENUE,,BRONX,NY,104722907,717-975-5937,BRONX,40.828411,-73.879427,0.9,nearest_rooftop_match,1516,Westchester Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,5002,1001,1,3.60E+14,36005005002
5819062,1336687631,NOVA PHARMACY,1521 WATSON AVE,,BRONX,NY,104725329,718-328-7040,BRONX,40.82618,-73.878428,1,rooftop,1521,Watson Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,5002,1000,1,3.60E+14,36005005002
3341764,1720020506,LEROY PHARMACY,1527 WESTCHESTER AVE,,BRONX,NY,10472,718-842-2777,BRONX,40.82876,-73.8789,1,rooftop,1527,Westchester Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,5400,2000,2,3.60E+14,36005005400
3398270,1700872264,ASENCIO PHARMACY INC,154 E 174TH ST,,BRONX,NY,104576904,718-299-2416,BRONX,40.844746,-73.90959,1,rooftop,154,E 174th St,,,Bronx,NY,10457,US,City of New York,2021,36,36005,New York,3651000,22703,1006,1,3.60E+14,36005022703
3345623,1326157884,RITE AID PHARMACY 03429,1540 GRAND CONCOURSE,,BRONX,NY,104578400,717-975-5937,BRONX,40.842491,-73.912032,1,range_interpolation,1540,Grand Concourse,,,Bronx,NY,10457,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36005,New York,3651000,22500,6002,6,3.60E+14,36005022500
5816749,1023464831,BRIGHTPOINT PHARMACY,1543 INWOOD AVE,THIRD FLOOR,BRONX,NY,104522001,806-242-7782,BRONX,40.843961,-73.91661,1,rooftop,1543,Inwood Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,20900,1001,1,3.60E+14,36005020900
5815420,1609250505,CHOICE ONE PHARMACY,1550 UNIVERSITY AVENUE,,BRONX,NY,10452,718-450-8922,BRONX,40.846079,-73.921246,1,rooftop,1550,University Ave,,,Bronx,NY,10452,US,City of New York,2021,36,36005,New York,3651000,21301,2002,2,3.60E+14,36005021301
3341536,1699824516,MEGA PHARMACY,1560 GRAND CONCOURSE,UNIT 100,BRONX,NY,10457,718-294-7899,BRONX,40.842587,-73.91201,1,range_interpolation,1560,Grand Concourse,,,Bronx,NY,10457,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36005,New York,3651000,22500,6002,6,3.60E+14,36005022500
5828972,1821555640,ABC DRUGS,1564 EAST 174TH STREET,,BRONX,NY,10472,718-618-0510,BRONX,40.833954,-73.878266,1,rooftop,1564,E 174th St,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,5600,3000,3,3.60E+14,36005005600
3318563,1780747485,AGRA PHARMACY INC,1575 BATHGATE AVE,,BRONX,NY,10457,718-583-2535,BRONX,40.838745,-73.901714,1,rooftop,1575,Bathgate Ave,,,Bronx,NY,10457,US,City of New York,2021,36,36005,New York,3651000,16700,2009,2,3.60E+14,36005016700
3329592,1568588390,BRONX EDEN PHARMACY,1575 GRAND CONCOURSE,,BRONX,NY,10452,718-299-4800,BRONX,40.842526,-73.912333,1,range_interpolation,1575,Grand Concourse,,,Bronx,NY,10452,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36005,New York,3651000,20900,4006,4,3.60E+14,36005020900
3376818,1881787216,MANOR PHARMACY,1577A WESTCHESTER AVE,,BRONX,NY,104722912,718-842-5747,BRONX,40.829024,-73.876795,1,rooftop,1577,Westchester Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,5400,1000,1,3.60E+14,36005005400
3363316,1598990004,DRUG DEPOT,1588 UNIVERSITY AVE,,BRONX,NY,10453,718-299-9600,BRONX,40.846695,-73.920435,1,rooftop,1588,University Ave,,,Bronx,NY,10453,US,City of New York,2021,36,36005,New York,3651000,21502,5000,5,3.60E+14,36005021502
5826788,1477029601,LEGEND DRUGS 1 LLC,159 E GUN HILL RD,,BRONX,NY,104672160,718-708-7427,BRONX,40.881097,-73.878154,1,rooftop,159,E Gun Hill Rd,,,Bronx,NY,10467,US,City of New York,2021,36,36005,New York,3651000,43102,1002,1,3.60E+14,36005043102
3323374,1316920606,RITE-WAY PHARMACY LLC,1603 WESTCHESTER AVE,,BRONX,NY,10472,718-860-0600,BRONX,40.829465,-73.875261,1,rooftop,1603,Westchester Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,6200,4000,4,3.60E+14,36005006200
5830496,1457823197,RELION PHARMACY,1607 WILLIAMSBRIDGE RD.,,BRONX,NY,10461,347-691-3922,BRONX,40.8472,-73.849398,1,rooftop,1607,Williamsbridge Rd,,,Bronx,NY,10461,US,City of New York,2021,36,36005,New York,3651000,25400,2000,2,3.60E+14,36005025400
5812688,1295125102,KING COMMUNITY PHARMACY INC.,161 DREISER LOOP,,BRONX,NY,104752703,347-899-8020,BRONX,40.8765,-73.829767,1,rooftop,161,Dreiser Loop,,,Bronx,NY,10475,US,City of New York,2021,36,36005,New York,3651000,46207,2000,2,3.60E+14,36005046207
5803499,1952685612,COOP CITY PHARMACY INC,161 EINSTEIN LOOP,,BRONX,NY,104754902,718-708-8171,BRONX,40.865253,-73.822829,1,range_interpolation,161,Einstein Loop,,,Bronx,NY,10475,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36005,New York,3651000,30202,4001,4,3.60E+14,36005030202
3365360,1891017158,QUALITYRX,1611 UNIVERSITY AVE,,BRONX,NY,10453,201-841-8231,BRONX,40.847477,-73.920129,1,rooftop,1611,University Ave,,,Bronx,NY,10453,US,City of New York,2021,36,36005,New York,3651000,21501,3001,3,3.60E+14,36005021501
3359937,1013156405,WALGREENS #13120,1612 WESTCHESTER AVE,,BRONX,NY,104722915,217-709-2351,BRONX,40.829203,-73.87506,1,rooftop,1612,Westchester Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,4800,1003,1,3.60E+14,36005004800
5802360,1730487588,DANNY'S PHARMACY,1632 BRUCKNER BLVD,,BRONX,NY,104734553,718-328-6777,BRONX,40.822816,-73.87354,1,rooftop,1632,Bruckner Blvd,,,Bronx,NY,10473,US,City of New York,2021,36,36005,New York,3651000,2800,1003,1,3.60E+14,36005002800
3364471,1003148321,QUICK RX SPECIALTY PHARMACY,1642 EASTCHESTER RD,,BRONX,NY,104612316,347-691-3494,BRONX,40.845375,-73.844704,1,rooftop,1642,Eastchester Rd,,,Bronx,NY,10461,US,City of New York,2021,36,36005,New York,3651000,28400,1008,1,3.60E+14,36005028400
5812246,1164828125,SOUTH BRONX RX,1650 GRAND CONCOURSE,,BRONX,NY,104577606,718-538-3385,BRONX,40.843016,-73.911907,1,range_interpolation,1650,Grand Concourse,,,Bronx,NY,10457,US,TIGER/Line® dataset from the US Census Bureau,2021,36,36005,New York,3651000,22500,6000,6,3.60E+14,36005022500
3379864,1588726160,M AND V PHARMACY INC,1663 BOSTON RD,,BRONX,NY,104604921,718-842-6532,BRONX,40.836366,-73.889794,1,rooftop,1663,Boston Rd,,,Bronx,NY,10460,US,City of New York,2021,36,36005,New York,3651000,15500,1000,1,3.60E+14,36005015500
5817210,1588011068,PARKCHESTER PHARMACY,1663 METROPOLITAN AVE,,BRONX,NY,10462,347-398-9006,BRONX,40.840609,-73.855601,1,rooftop,1663,Metropolitan Ave,,,Bronx,NY,10462,US,City of New York,2021,36,36005,New York,3651000,21001,4000,4,3.60E+14,36005021001
5801421,1780986661,CVS PHARMACY #08940,1688 WESTCHESTER AVE,,BRONX,NY,104723010,718-842-2217,BRONX,40.830281,-73.871266,1,rooftop,1688,Westchester Ave,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,6800,2000,2,3.60E+14,36005006800
5832983,1710579776,BRYANT PHARMACY,1702 BRYANT AVE,,BRONX,NY,10460,929-534-0101,BRONX,40.836234,-73.885116,1,rooftop,1702,Bryant Ave,,,Bronx,NY,10460,US,City of New York,2021,36,36005,New York,3651000,16100,2002,2,3.60E+14,36005016100
5824417,1285151969,WALGREENS #18198,1710 CROSBY AVENUE,,BRONX,NY,104614902,217-709-2351,BRONX,40.845815,-73.831276,1,rooftop,1710,Crosby Ave,,,Bronx,NY,10461,US,City of New York,2021,36,36005,New York,3651000,26602,2002,2,3.60E+14,36005026602
3372252,1952384729,COMMUNITY RECETA INC,1713 UNIVERSITY AVE,,BRONX,NY,10453,718-299-3044,BRONX,40.849639,-73.91709,1,rooftop,1713,University Ave,,,Bronx,NY,10453,US,City of New York,2021,36,36005,New York,3651000,21501,1000,1,3.60E+14,36005021501
3334151,1659361277,TOTAL CARE PHARMACY,1721 CROSBY AVE,,BRONX,NY,10461,646-206-5855,BRONX,40.845784,-73.831623,1,rooftop,1721,Crosby Ave,,,Bronx,NY,10461,US,City of New York,2021,36,36005,New York,3651000,26602,3000,3,3.60E+14,36005026602
5809693,1275955056,ROSEDALE PHARMACY LLC,1737 E 174TH ST,,BRONX,NY,104721801,718-684-2318,BRONX,40.834872,-73.870157,1,rooftop,1737,E 174th St,,,Bronx,NY,10472,US,City of New York,2021,36,36005,New York,3651000,7600,1001,1,3.60E+14,36005007600
5811927,1770986028,RANDALL PHARMACY INC,1753 RANDALL AVE,,BRONX,NY,10473,718-328-2100,BRONX,40.816832,-73.865382,1,rooftop,1753,Randall Ave,,,Bronx,NY,10473,US,City of New York,2021,36,36005,New York,3651000,2002,1003,1,3.60E+14,36005002002
3342766,1992976872,ONE STOP PHARMACY,176 E 161ST ST,,BRONX,NY,10451,718-292-3801,BRONX,40.826514,-73.922256,1,rooftop,176,E 161st St,,,Bronx,NY,10451,US,City of New York,2021,36,36005,New York,3651000,5902,1000,1,3.60E+14,36005005902
